head	relation	tail	prompt	prediction
12860254	_hypernym	5399034	Is the following triple valid? Head: ocimum, basil, Relation: hypernym, Tail: milk, produced by mammary glands of female mammals for feeding their young. Answer with 'Yes' or 'No'.	No
8041840	_derivationally_related_form	5751794	Is the following triple valid? Head: rhd, a paramilitary group of Protestants in Northern Ireland that tries to prevent any political settlement with the Irish Republic; attacks interests of Catholic civilians in Northern Ireland; responsible for arson and bombing and murder, Relation: derivationally related form, Tail: culture, the tastes in art and manners that are favored by a social group. Answer with 'Yes' or 'No'.	No
879764	_hypernym	1298931	"Is the following triple valid? Head: propose, ask (someone) to marry you; ""he popped the question on Sunday night""; ""she proposed marriage to the man she had known for only two months""; ""The old bachelor finally declared himself to the young woman"", Relation: hypernym, Tail: snap off, break a piece from a whole; ""break a branch from a tree"". Answer with 'Yes' or 'No'."	No
3273913	_derivationally_related_form	291873	"Is the following triple valid? Head: fridge, a refrigerator in which the coolant is pumped around by an electric motor, Relation: derivationally related form, Tail: light up, make lighter or brighter; ""This lamp lightens the room a bit"". Answer with 'Yes' or 'No'."	No
1586600	_hypernym	1726172	"Is the following triple valid? Head: storm, take by force; ""Storm the fort"", Relation: hypernym, Tail: play, perform music on (a musical instrument); ""He plays the flute""; ""Can you play on this old recorder?"". Answer with 'Yes' or 'No'."	No
12411084	_member_meronym	14675569	Is the following triple valid? Head: iris family, large family of usually perennial geophytic herbs with rhizomes or corms or bulbs, Relation: member meronym, Tail: ytterbite, a mineral that is a source of rare earths; consists of silicates of iron and beryllium and cerium and yttrium and erbium. Answer with 'Yes' or 'No'.	No
8921850	_has_part	4517408	Is the following triple valid? Head: nippon, a constitutional monarchy occupying the Japanese Archipelago; a world leader in electronics and automobile manufacture and ship building, Relation: has part, Tail: vacation home, a dwelling (a second home) where you live while you are on vacation. Answer with 'Yes' or 'No'.	No
2044278	_derivationally_related_form	2483267	"Is the following triple valid? Head: circulate, move in circles, Relation: derivationally related form, Tail: put to death, kill as a means of socially sanctioned punishment; ""In some states, criminals are executed"". Answer with 'Yes' or 'No'."	No
1938155	_member_meronym	12532008	Is the following triple valid? Head: hirudinidae, a family of Hirudinea, Relation: member meronym, Tail: glycine, genus of Asiatic erect or sprawling herbs: soya bean. Answer with 'Yes' or 'No'.	No
2729837	_derivationally_related_form	622266	"Is the following triple valid? Head: appliance, durable goods for home or office use, Relation: derivationally related form, Tail: wrestling, the act of engaging in close hand-to-hand combat; ""they had a fierce wrestle""; ""we watched his grappling and wrestling with the bully"". Answer with 'Yes' or 'No'."	No
10383689	_hypernym	7116304	Is the following triple valid? Head: orientalist, a specialist in oriental subjects, Relation: hypernym, Tail: implosion, the initial occluded phase of a stop consonant. Answer with 'Yes' or 'No'.	No
9736181	_hypernym	4548771	Is the following triple valid? Head: kazakhstani, a native or inhabitant of Kazakhstan, Relation: hypernym, Tail: wall socket, receptacle providing a place in a wiring system where current can be taken to run electrical devices. Answer with 'Yes' or 'No'.	No
8541288	_hypernym	5733583	Is the following triple valid? Head: glade, a tract of land with few or no trees in the middle of a wooded area, Relation: hypernym, Tail: assessment, the classification of someone or something with respect to its worth. Answer with 'Yes' or 'No'.	No
1465994	_hypernym	9278295	Is the following triple valid? Head: phylum chordata, comprises true vertebrates and animals having a notochord, Relation: hypernym, Tail: fallow, cultivated land that is not seeded for one or more growing seasons. Answer with 'Yes' or 'No'.	No
1490546	_hypernym	2110220	"Is the following triple valid? Head: negaprion, lemon sharks, Relation: hypernym, Tail: see, go or live through; ""We had many trials to go through""; ""he saw action in Viet Nam"". Answer with 'Yes' or 'No'."	Yes
11860801	_hypernym	12064814	Is the following triple valid? Head: montia, small genus of densely tufted annual herbs; north temperate regions and South America and tropical Africa and Asia, Relation: hypernym, Tail: gymnadeniopsis, genus of North American terrestrial orchids usually included in genus Habenaria. Answer with 'Yes' or 'No'.	Yes
946650	_hypernym	6953731	"Is the following triple valid? Head: seeking, the act of searching for something; ""a quest for diamonds"", Relation: hypernym, Tail: scandinavian language, the northern family of Germanic languages that are spoken in Scandinavia and Iceland. Answer with 'Yes' or 'No'."	No
10040344	_derivationally_related_form	379774	"Is the following triple valid? Head: nanus, a person who is markedly small, Relation: derivationally related form, Tail: vesicate, get blistered; ""Her feet blistered during the long hike"". Answer with 'Yes' or 'No'."	Yes
11920867	_hypernym	2763714	Is the following triple valid? Head: genus anacyclus, a Spanish pellitory, Relation: hypernym, Tail: awl, a pointed tool for marking surfaces or for punching small holes. Answer with 'Yes' or 'No'.	No
11925140	_derivationally_related_form	74624	Is the following triple valid? Head: genus arctotis, herbs and subshrubs: African daisy, Relation: derivationally related form, Tail: skip, a mistake resulting from neglect. Answer with 'Yes' or 'No'.	No
265673	_also_see	1657977	"Is the following triple valid? Head: reform, improve by alteration or correction of errors or defects and put into a better condition; ""reform the health system in this country"", Relation: also see, Tail: take apart, take apart into its constituent pieces. Answer with 'Yes' or 'No'."	Yes
1110274	_derivationally_related_form	12560016	"Is the following triple valid? Head: trade, a particular instance of buying or selling; ""it was a package deal""; ""I had no further trade with him""; ""he's a master of the business deal"", Relation: derivationally related form, Tail: pea plant, a leguminous plant of the genus Pisum with small white flowers and long green pods containing edible green seeds. Answer with 'Yes' or 'No'."	No
1646300	_hypernym	3733925	"Is the following triple valid? Head: drive, compel somebody to do something, often against his own will or judgment; ""She finally drove him to change jobs"", Relation: hypernym, Tail: measuring system, instrument that shows the extent or amount or quantity or degree of something. Answer with 'Yes' or 'No'."	No
1121948	_hypernym	14246359	"Is the following triple valid? Head: duel, fight a duel, as over one's honor or a woman; ""In the 19th century, men often dueled over small matters"", Relation: hypernym, Tail: sarcoma, a usually malignant tumor arising from connective tissue (bone or muscle etc.); one of the four major types of cancer. Answer with 'Yes' or 'No'."	No
8334087	_hypernym	13284562	Is the following triple valid? Head: military court, a judicial court of commissioned officers for the discipline and punishment of military personnel, Relation: hypernym, Tail: payoff, payment made to a person in a position of trust to corrupt his judgment. Answer with 'Yes' or 'No'.	No
2536864	_hypernym	1525720	Is the following triple valid? Head: silver salmon, small salmon of northern Pacific coasts and the Great Lakes, Relation: hypernym, Tail: oscine bird, passerine bird having specialized vocal apparatus. Answer with 'Yes' or 'No'.	No
13183489	_hypernym	3214253	Is the following triple valid? Head: scaly fern, small European fern with chaffy leathery fronds, Relation: hypernym, Tail: ditch, a long narrow excavation in the earth. Answer with 'Yes' or 'No'.	Yes
3249342	_hypernym	12614317	Is the following triple valid? Head: pharmacy, a retail shop where medicine and other articles are sold, Relation: hypernym, Tail: pondweed, submerged freshwater perennials. Answer with 'Yes' or 'No'.	No
2368563	_hypernym	2070430	Is the following triple valid? Head: spalacidae, mole rats, Relation: hypernym, Tail: porpoise, any of several small gregarious cetacean mammals having a blunt snout and many teeth. Answer with 'Yes' or 'No'.	No
